Unique id, Merchant Id, Merchant Name, Price, Transaction Date, Transaction Month, Transaction Year, Transaction Day, User Name, Category
5186, 20, Singapore Airlines, 792.0, 18, 10, 2013, Friday, maggie, Travel
5187, 22, Yellow Cab, 605.0, 18, 11, 2013, Monday, maggie, Travel
5188, 21, Quatas, 450.0, 18, 12, 2013, Wednesday, maggie, Travel
5189, 24, City bus, 766.0, 28, 03, 2014, Friday, maggie, Travel
5190, 21, Quatas, 575.0, 15, 03, 2014, Saturday, maggie, Travel
5191, 20, Singapore Airlines, 546.0, 26, 01, 2014, Sunday, maggie, Travel
5192, 23, Underground, 559.0, 28, 12, 2013, Saturday, maggie, Travel
5193, 25, Ferry ride, 791.0, 04, 12, 2013, Wednesday, maggie, Travel
5194, 23, Underground, 647.0, 19, 10, 2013, Saturday, maggie, Travel
5195, 22, Yellow Cab, 540.0, 09, 10, 2013, Wednesday, maggie, Travel
5196, 22, Yellow Cab, 785.0, 28, 08, 2013, Wednesday, maggie, Travel
5197, 20, Singapore Airlines, 533.0, 19, 07, 2013, Friday, maggie, Travel
5198, 24, City bus, 622.0, 26, 06, 2013, Wednesday, maggie, Travel
5199, 24, City bus, 548.0, 11, 06, 2013, Tuesday, maggie, Travel
5200, 24, City bus, 697.0, 09, 05, 2013, Thursday, maggie, Travel
5201, 27, Zoom Water supply, 126.0, 29, 03, 2014, Saturday, joseph, Utilities
5202, 28, Solar Power, 141.0, 20, 03, 2014, Thursday, joseph, Utilities
5203, 27, Zoom Water supply, 67.0, 26, 02, 2014, Wednesday, joseph, Utilities
5204, 27, Zoom Water supply, 140.0, 18, 02, 2014, Tuesday, joseph, Utilities
5205, 27, Zoom Water supply, 58.0, 27, 01, 2014, Monday, joseph, Utilities
5206, 27, Zoom Water supply, 149.0, 06, 02, 2014, Thursday, joseph, Utilities
5207, 27, Zoom Water supply, 99.0, 17, 01, 2014, Friday, joseph, Utilities
5208, 28, Solar Power, 135.0, 13, 01, 2014, Monday, joseph, Utilities
5209, 28, Solar Power, 81.0, 12, 12, 2013, Thursday, joseph, Utilities
5210, 26, Meta Electricals, 78.0, 26, 11, 2013, Tuesday, joseph, Utilities
5211, 28, Solar Power, 101.0, 31, 10, 2013, Thursday, joseph, Utilities
5212, 27, Zoom Water supply, 116.0, 24, 10, 2013, Thursday, joseph, Utilities
5213, 27, Zoom Water supply, 103.0, 07, 10, 2013, Monday, joseph, Utilities
5214, 26, Meta Electricals, 118.0, 04, 10, 2013, Friday, joseph, Utilities
5215, 26, Meta Electricals, 144.0, 31, 08, 2013, Saturday, joseph, Utilities
5216, 28, Solar Power, 39.0, 05, 09, 2013, Thursday, joseph, Utilities
5217, 28, Solar Power, 66.0, 16, 08, 2013, Friday, joseph, Utilities
5218, 26, Meta Electricals, 59.0, 30, 07, 2013, Tuesday, joseph, Utilities
5219, 27, Zoom Water supply, 57.0, 05, 07, 2013, Friday, joseph, Utilities
5220, 26, Meta Electricals, 63.0, 28, 06, 2013, Friday, joseph, Utilities
5221, 28, Solar Power, 59.0, 27, 05, 2013, Monday, joseph, Utilities
5222, 28, Solar Power, 31.0, 13, 06, 2013, Thursday, joseph, Utilities
5223, 28, Solar Power, 40.0, 03, 05, 2013, Friday, joseph, Utilities
5224, 28, Solar Power, 66.0, 03, 05, 2013, Friday, joseph, Utilities
5225, 4, Mc Donalds, 14.0, 18, 05, 2013, Saturday, joseph, Food
5226, 7, Subway, 6.0, 18, 06, 2013, Tuesday, joseph, Food
5227, 3, KFC, 10.0, 15, 04, 2014, Tuesday, joseph, Food
5228, 8, Kebab Factory, 11.0, 17, 04, 2014, Thursday, joseph, Food
5229, 6, Fantasia, 12.0, 20, 03, 2014, Thursday, joseph, Food
5230, 3, KFC, 15.0, 19, 03, 2014, Wednesday, joseph, Food
5231, 4, Mc Donalds, 8.0, 16, 04, 2014, Wednesday, joseph, Food
5232, 4, Mc Donalds, 15.0, 31, 03, 2014, Monday, joseph, Food
5233, 4, Mc Donalds, 14.0, 05, 04, 2014, Saturday, joseph, Food
5234, 7, Subway, 13.0, 22, 03, 2014, Saturday, joseph, Food
5235, 8, Kebab Factory, 10.0, 06, 04, 2014, Sunday, joseph, Food
5236, 6, Fantasia, 11.0, 20, 03, 2014, Thursday, joseph, Food
5237, 6, Fantasia, 15.0, 07, 04, 2014, Monday, joseph, Food
5238, 9, Nandoos, 13.0, 30, 03, 2014, Sunday, joseph, Food
5239, 3, KFC, 9.0, 22, 03, 2014, Saturday, joseph, Food
5240, 7, Subway, 14.0, 29, 03, 2014, Saturday, joseph, Food
5241, 8, Kebab Factory, 9.0, 06, 04, 2014, Sunday, joseph, Food
5242, 6, Fantasia, 7.0, 05, 04, 2014, Saturday, joseph, Food
5243, 7, Subway, 8.0, 26, 03, 2014, Wednesday, joseph, Food
5244, 9, Nandoos, 9.0, 03, 04, 2014, Thursday, joseph, Food
5245, 8, Kebab Factory, 9.0, 24, 03, 2014, Monday, joseph, Food
5246, 6, Fantasia, 9.0, 23, 03, 2014, Sunday, joseph, Food
5247, 6, Fantasia, 5.0, 25, 03, 2014, Tuesday, joseph, Food
5248, 8, Kebab Factory, 11.0, 18, 04, 2014, Friday, joseph, Food
5249, 4, Mc Donalds, 6.0, 09, 04, 2014, Wednesday, joseph, Food
5250, 3, KFC, 12.0, 19, 03, 2014, Wednesday, joseph, Food
5251, 8, Kebab Factory, 6.0, 29, 03, 2014, Saturday, joseph, Food
5252, 9, Nandoos, 10.0, 20, 03, 2014, Thursday, joseph, Food
5253, 4, Mc Donalds, 6.0, 24, 03, 2014, Monday, joseph, Food
5254, 7, Subway, 7.0, 04, 04, 2014, Friday, joseph, Food
5255, 3, KFC, 7.0, 27, 03, 2014, Thursday, joseph, Food
5256, 8, Kebab Factory, 14.0, 08, 04, 2014, Tuesday, joseph, Food
5257, 3, KFC, 10.0, 20, 03, 2014, Thursday, joseph, Food
5258, 7, Subway, 13.0, 09, 04, 2014, Wednesday, joseph, Food
5259, 6, Fantasia, 6.0, 25, 03, 2014, Tuesday, joseph, Food
5260, 6, Fantasia, 5.0, 18, 04, 2014, Friday, joseph, Food
5261, 9, Nandoos, 9.0, 20, 03, 2014, Thursday, joseph, Food
5262, 8, Kebab Factory, 12.0, 27, 03, 2014, Thursday, joseph, Food
5263, 4, Mc Donalds, 5.0, 18, 03, 2014, Tuesday, joseph, Food
5264, 6, Fantasia, 9.0, 24, 03, 2014, Monday, joseph, Food
5265, 4, Mc Donalds, 7.0, 11, 04, 2014, Friday, joseph, Food
5266, 8, Kebab Factory, 7.0, 21, 03, 2014, Friday, joseph, Food
5267, 9, Nandoos, 13.0, 27, 03, 2014, Thursday, joseph, Food
5268, 8, Kebab Factory, 13.0, 30, 03, 2014, Sunday, joseph, Food
5269, 8, Kebab Factory, 6.0, 06, 04, 2014, Sunday, joseph, Food
5270, 4, Mc Donalds, 10.0, 03, 04, 2014, Thursday, joseph, Food
5271, 9, Nandoos, 8.0, 18, 04, 2014, Friday, joseph, Food
5272, 5, Guzman and Gomez, 8.0, 21, 03, 2014, Friday, joseph, Food
5273, 3, KFC, 5.0, 16, 04, 2014, Wednesday, joseph, Food
5274, 9, Nandoos, 14.0, 11, 04, 2014, Friday, joseph, Food
5275, 7, Subway, 14.0, 26, 03, 2014, Wednesday, joseph, Food
5276, 6, Fantasia, 5.0, 14, 04, 2014, Monday, joseph, Food
5277, 7, Subway, 10.0, 18, 04, 2014, Friday, joseph, Food
5278, 8, Kebab Factory, 15.0, 07, 04, 2014, Monday, joseph, Food
5279, 7, Subway, 8.0, 08, 04, 2014, Tuesday, joseph, Food
5280, 9, Nandoos, 15.0, 09, 04, 2014, Wednesday, joseph, Food
5281, 3, KFC, 13.0, 26, 03, 2014, Wednesday, joseph, Food
5282, 6, Fantasia, 15.0, 12, 04, 2014, Saturday, joseph, Food
5283, 8, Kebab Factory, 11.0, 18, 04, 2014, Friday, joseph, Food
5284, 5, Guzman and Gomez, 6.0, 07, 04, 2014, Monday, joseph, Food
5285, 5, Guzman and Gomez, 13.0, 05, 04, 2014, Saturday, joseph, Food
5286, 6, Fantasia, 5.0, 04, 04, 2014, Friday, joseph, Food
5287, 7, Subway, 6.0, 23, 03, 2014, Sunday, joseph, Food
5288, 3, KFC, 5.0, 26, 03, 2014, Wednesday, joseph, Food
5289, 8, Kebab Factory, 8.0, 29, 03, 2014, Saturday, joseph, Food
5290, 6, Fantasia, 9.0, 14, 04, 2014, Monday, joseph, Food
5291, 9, Nandoos, 10.0, 01, 04, 2014, Tuesday, joseph, Food
5292, 6, Fantasia, 14.0, 23, 03, 2014, Sunday, joseph, Food
5293, 9, Nandoos, 7.0, 05, 04, 2014, Saturday, joseph, Food
5294, 6, Fantasia, 8.0, 26, 03, 2014, Wednesday, joseph, Food
5295, 4, Mc Donalds, 13.0, 09, 04, 2014, Wednesday, joseph, Food
5296, 9, Nandoos, 14.0, 05, 04, 2014, Saturday, joseph, Food
5297, 6, Fantasia, 11.0, 21, 03, 2014, Friday, joseph, Food
5298, 4, Mc Donalds, 12.0, 17, 04, 2014, Thursday, joseph, Food
5299, 3, KFC, 11.0, 22, 03, 2014, Saturday, joseph, Food
5300, 7, Subway, 8.0, 29, 03, 2014, Saturday, joseph, Food
5301, 3, KFC, 8.0, 28, 03, 2014, Friday, joseph, Food
5302, 9, Nandoos, 13.0, 09, 04, 2014, Wednesday, joseph, Food
5303, 7, Subway, 15.0, 26, 03, 2014, Wednesday, joseph, Food
5304, 9, Nandoos, 8.0, 16, 04, 2014, Wednesday, joseph, Food
5305, 3, KFC, 9.0, 23, 03, 2014, Sunday, joseph, Food
5306, 3, KFC, 14.0, 04, 03, 2014, Tuesday, joseph, Food
5307, 7, Subway, 10.0, 20, 02, 2014, Thursday, joseph, Food
5308, 5, Guzman and Gomez, 12.0, 22, 02, 2014, Saturday, joseph, Food
5309, 5, Guzman and Gomez, 9.0, 27, 02, 2014, Thursday, joseph, Food
5310, 4, Mc Donalds, 7.0, 01, 03, 2014, Saturday, joseph, Food
5311, 5, Guzman and Gomez, 8.0, 18, 02, 2014, Tuesday, joseph, Food
5312, 6, Fantasia, 13.0, 23, 02, 2014, Sunday, joseph, Food
5313, 5, Guzman and Gomez, 5.0, 26, 02, 2014, Wednesday, joseph, Food
5314, 5, Guzman and Gomez, 13.0, 24, 02, 2014, Monday, joseph, Food
5315, 8, Kebab Factory, 14.0, 22, 02, 2014, Saturday, joseph, Food
5316, 6, Fantasia, 8.0, 15, 03, 2014, Saturday, joseph, Food
5317, 4, Mc Donalds, 7.0, 20, 02, 2014, Thursday, joseph, Food
5318, 8, Kebab Factory, 8.0, 17, 03, 2014, Monday, joseph, Food
5319, 6, Fantasia, 7.0, 23, 02, 2014, Sunday, joseph, Food
5320, 4, Mc Donalds, 7.0, 15, 03, 2014, Saturday, joseph, Food
5321, 9, Nandoos, 7.0, 26, 02, 2014, Wednesday, joseph, Food
5322, 3, KFC, 5.0, 20, 02, 2014, Thursday, joseph, Food
5323, 3, KFC, 8.0, 05, 03, 2014, Wednesday, joseph, Food
5324, 9, Nandoos, 7.0, 23, 02, 2014, Sunday, joseph, Food
5325, 8, Kebab Factory, 12.0, 17, 03, 2014, Monday, joseph, Food
5326, 5, Guzman and Gomez, 9.0, 19, 02, 2014, Wednesday, joseph, Food
5327, 9, Nandoos, 11.0, 23, 02, 2014, Sunday, joseph, Food
5328, 4, Mc Donalds, 9.0, 07, 03, 2014, Friday, joseph, Food
5329, 5, Guzman and Gomez, 13.0, 15, 03, 2014, Saturday, joseph, Food
5330, 6, Fantasia, 15.0, 13, 03, 2014, Thursday, joseph, Food
5331, 9, Nandoos, 8.0, 14, 03, 2014, Friday, joseph, Food
5332, 5, Guzman and Gomez, 10.0, 28, 02, 2014, Friday, joseph, Food
5333, 7, Subway, 15.0, 01, 03, 2014, Saturday, joseph, Food
5334, 7, Subway, 12.0, 13, 03, 2014, Thursday, joseph, Food
5335, 3, KFC, 14.0, 01, 03, 2014, Saturday, joseph, Food
5336, 5, Guzman and Gomez, 12.0, 28, 02, 2014, Friday, joseph, Food
5337, 9, Nandoos, 6.0, 15, 03, 2014, Saturday, joseph, Food
5338, 4, Mc Donalds, 13.0, 20, 02, 2014, Thursday, joseph, Food
5339, 5, Guzman and Gomez, 12.0, 11, 03, 2014, Tuesday, joseph, Food
5340, 8, Kebab Factory, 15.0, 21, 02, 2014, Friday, joseph, Food
5341, 7, Subway, 5.0, 12, 03, 2014, Wednesday, joseph, Food
5342, 4, Mc Donalds, 10.0, 12, 03, 2014, Wednesday, joseph, Food
5343, 4, Mc Donalds, 12.0, 20, 02, 2014, Thursday, joseph, Food
5344, 4, Mc Donalds, 7.0, 17, 03, 2014, Monday, joseph, Food
5345, 3, KFC, 8.0, 18, 03, 2014, Tuesday, joseph, Food
5346, 7, Subway, 14.0, 26, 02, 2014, Wednesday, joseph, Food
5347, 9, Nandoos, 8.0, 26, 02, 2014, Wednesday, joseph, Food
5348, 9, Nandoos, 9.0, 16, 03, 2014, Sunday, joseph, Food
5349, 7, Subway, 14.0, 07, 03, 2014, Friday, joseph, Food
5350, 7, Subway, 13.0, 21, 02, 2014, Friday, joseph, Food
5351, 6, Fantasia, 15.0, 23, 02, 2014, Sunday, joseph, Food
5352, 4, Mc Donalds, 8.0, 10, 03, 2014, Monday, joseph, Food
5353, 5, Guzman and Gomez, 14.0, 18, 03, 2014, Tuesday, joseph, Food
5354, 5, Guzman and Gomez, 15.0, 07, 03, 2014, Friday, joseph, Food
5355, 8, Kebab Factory, 15.0, 10, 03, 2014, Monday, joseph, Food
5356, 3, KFC, 12.0, 03, 03, 2014, Monday, joseph, Food
5357, 5, Guzman and Gomez, 13.0, 06, 03, 2014, Thursday, joseph, Food
5358, 6, Fantasia, 8.0, 11, 03, 2014, Tuesday, joseph, Food
5359, 6, Fantasia, 8.0, 09, 03, 2014, Sunday, joseph, Food
5360, 8, Kebab Factory, 5.0, 15, 03, 2014, Saturday, joseph, Food
5361, 6, Fantasia, 5.0, 03, 03, 2014, Monday, joseph, Food
5362, 4, Mc Donalds, 8.0, 20, 02, 2014, Thursday, joseph, Food
5363, 8, Kebab Factory, 11.0, 15, 03, 2014, Saturday, joseph, Food
5364, 3, KFC, 11.0, 09, 03, 2014, Sunday, joseph, Food
5365, 9, Nandoos, 8.0, 09, 03, 2014, Sunday, joseph, Food
5366, 7, Subway, 8.0, 28, 02, 2014, Friday, joseph, Food
5367, 4, Mc Donalds, 8.0, 03, 03, 2014, Monday, joseph, Food
5368, 7, Subway, 9.0, 07, 03, 2014, Friday, joseph, Food
5369, 4, Mc Donalds, 15.0, 03, 03, 2014, Monday, joseph, Food
5370, 7, Subway, 14.0, 24, 02, 2014, Monday, joseph, Food
5371, 9, Nandoos, 8.0, 17, 03, 2014, Monday, joseph, Food
5372, 7, Subway, 9.0, 10, 03, 2014, Monday, joseph, Food
5373, 5, Guzman and Gomez, 9.0, 07, 03, 2014, Friday, joseph, Food
5374, 8, Kebab Factory, 6.0, 26, 02, 2014, Wednesday, joseph, Food
5375, 5, Guzman and Gomez, 7.0, 03, 03, 2014, Monday, joseph, Food
5376, 4, Mc Donalds, 13.0, 13, 03, 2014, Thursday, joseph, Food
5377, 9, Nandoos, 13.0, 22, 02, 2014, Saturday, joseph, Food
5378, 6, Fantasia, 10.0, 21, 02, 2014, Friday, joseph, Food
5379, 5, Guzman and Gomez, 11.0, 19, 02, 2014, Wednesday, joseph, Food
5380, 9, Nandoos, 6.0, 26, 02, 2014, Wednesday, joseph, Food
5381, 5, Guzman and Gomez, 13.0, 09, 03, 2014, Sunday, joseph, Food
5382, 9, Nandoos, 13.0, 12, 03, 2014, Wednesday, joseph, Food
5383, 9, Nandoos, 12.0, 09, 03, 2014, Sunday, joseph, Food
5384, 3, KFC, 7.0, 12, 03, 2014, Wednesday, joseph, Food
5385, 7, Subway, 14.0, 18, 02, 2014, Tuesday, joseph, Food
5386, 9, Nandoos, 9.0, 17, 02, 2014, Monday, joseph, Food
5387, 9, Nandoos, 13.0, 15, 02, 2014, Saturday, joseph, Food
5388, 3, KFC, 14.0, 07, 02, 2014, Friday, joseph, Food
5389, 8, Kebab Factory, 11.0, 14, 02, 2014, Friday, joseph, Food
5390, 7, Subway, 13.0, 26, 01, 2014, Sunday, joseph, Food
5391, 4, Mc Donalds, 5.0, 08, 02, 2014, Saturday, joseph, Food
5392, 7, Subway, 14.0, 24, 01, 2014, Friday, joseph, Food
5393, 4, Mc Donalds, 6.0, 09, 02, 2014, Sunday, joseph, Food
5394, 9, Nandoos, 10.0, 28, 01, 2014, Tuesday, joseph, Food
5395, 4, Mc Donalds, 15.0, 23, 01, 2014, Thursday, joseph, Food
5396, 3, KFC, 11.0, 06, 02, 2014, Thursday, joseph, Food
5397, 3, KFC, 10.0, 31, 01, 2014, Friday, joseph, Food
5398, 4, Mc Donalds, 10.0, 22, 01, 2014, Wednesday, joseph, Food
5399, 7, Subway, 6.0, 07, 02, 2014, Friday, joseph, Food
5400, 8, Kebab Factory, 15.0, 20, 01, 2014, Monday, joseph, Food
5401, 9, Nandoos, 12.0, 04, 02, 2014, Tuesday, joseph, Food
5402, 4, Mc Donalds, 11.0, 14, 02, 2014, Friday, joseph, Food
5403, 4, Mc Donalds, 5.0, 18, 02, 2014, Tuesday, joseph, Food
5404, 7, Subway, 6.0, 29, 01, 2014, Wednesday, joseph, Food
5405, 3, KFC, 10.0, 18, 01, 2014, Saturday, joseph, Food
5406, 8, Kebab Factory, 8.0, 25, 01, 2014, Saturday, joseph, Food
5407, 5, Guzman and Gomez, 5.0, 02, 02, 2014, Sunday, joseph, Food
5408, 7, Subway, 15.0, 27, 01, 2014, Monday, joseph, Food
5409, 9, Nandoos, 13.0, 21, 01, 2014, Tuesday, joseph, Food
5410, 7, Subway, 10.0, 22, 01, 2014, Wednesday, joseph, Food
5411, 7, Subway, 6.0, 04, 02, 2014, Tuesday, joseph, Food
5412, 7, Subway, 12.0, 19, 01, 2014, Sunday, joseph, Food
5413, 4, Mc Donalds, 13.0, 17, 02, 2014, Monday, joseph, Food
5414, 8, Kebab Factory, 6.0, 18, 01, 2014, Saturday, joseph, Food
5415, 3, KFC, 15.0, 09, 02, 2014, Sunday, joseph, Food
5416, 6, Fantasia, 6.0, 21, 01, 2014, Tuesday, joseph, Food
5417, 8, Kebab Factory, 10.0, 30, 01, 2014, Thursday, joseph, Food
5418, 8, Kebab Factory, 10.0, 16, 02, 2014, Sunday, joseph, Food
5419, 4, Mc Donalds, 12.0, 03, 02, 2014, Monday, joseph, Food
5420, 6, Fantasia, 6.0, 29, 01, 2014, Wednesday, joseph, Food
5421, 7, Subway, 5.0, 15, 02, 2014, Saturday, joseph, Food
5422, 4, Mc Donalds, 15.0, 14, 02, 2014, Friday, joseph, Food
5423, 7, Subway, 7.0, 30, 01, 2014, Thursday, joseph, Food
5424, 7, Subway, 6.0, 15, 02, 2014, Saturday, joseph, Food
5425, 5, Guzman and Gomez, 6.0, 23, 01, 2014, Thursday, joseph, Food
5426, 8, Kebab Factory, 11.0, 11, 02, 2014, Tuesday, joseph, Food
5427, 6, Fantasia, 8.0, 06, 02, 2014, Thursday, joseph, Food
5428, 3, KFC, 13.0, 21, 01, 2014, Tuesday, joseph, Food
5429, 5, Guzman and Gomez, 10.0, 11, 02, 2014, Tuesday, joseph, Food
5430, 6, Fantasia, 8.0, 25, 01, 2014, Saturday, joseph, Food
5431, 9, Nandoos, 9.0, 21, 01, 2014, Tuesday, joseph, Food
5432, 4, Mc Donalds, 14.0, 02, 02, 2014, Sunday, joseph, Food
5433, 4, Mc Donalds, 15.0, 21, 01, 2014, Tuesday, joseph, Food
5434, 4, Mc Donalds, 8.0, 18, 02, 2014, Tuesday, joseph, Food
5435, 3, KFC, 14.0, 23, 01, 2014, Thursday, joseph, Food
5436, 6, Fantasia, 15.0, 12, 02, 2014, Wednesday, joseph, Food
5437, 6, Fantasia, 14.0, 22, 01, 2014, Wednesday, joseph, Food
5438, 3, KFC, 12.0, 01, 02, 2014, Saturday, joseph, Food
5439, 4, Mc Donalds, 11.0, 07, 02, 2014, Friday, joseph, Food
5440, 3, KFC, 7.0, 05, 02, 2014, Wednesday, joseph, Food
5441, 8, Kebab Factory, 5.0, 18, 02, 2014, Tuesday, joseph, Food
5442, 6, Fantasia, 15.0, 18, 02, 2014, Tuesday, joseph, Food
5443, 6, Fantasia, 5.0, 17, 02, 2014, Monday, joseph, Food
5444, 9, Nandoos, 7.0, 09, 02, 2014, Sunday, joseph, Food
5445, 8, Kebab Factory, 12.0, 12, 02, 2014, Wednesday, joseph, Food
5446, 7, Subway, 9.0, 01, 02, 2014, Saturday, joseph, Food
5447, 4, Mc Donalds, 15.0, 06, 02, 2014, Thursday, joseph, Food
5448, 4, Mc Donalds, 7.0, 15, 02, 2014, Saturday, joseph, Food
5449, 7, Subway, 11.0, 31, 01, 2014, Friday, joseph, Food
5450, 8, Kebab Factory, 6.0, 01, 02, 2014, Saturday, joseph, Food
5451, 7, Subway, 12.0, 18, 01, 2014, Saturday, joseph, Food
5452, 4, Mc Donalds, 11.0, 06, 02, 2014, Thursday, joseph, Food
5453, 9, Nandoos, 8.0, 25, 01, 2014, Saturday, joseph, Food
5454, 6, Fantasia, 13.0, 16, 02, 2014, Sunday, joseph, Food
5455, 7, Subway, 12.0, 26, 01, 2014, Sunday, joseph, Food
5456, 3, KFC, 8.0, 06, 02, 2014, Thursday, joseph, Food
5457, 9, Nandoos, 15.0, 26, 01, 2014, Sunday, joseph, Food
5458, 6, Fantasia, 12.0, 27, 01, 2014, Monday, joseph, Food
5459, 6, Fantasia, 9.0, 10, 02, 2014, Monday, joseph, Food
5460, 7, Subway, 11.0, 29, 01, 2014, Wednesday, joseph, Food
5461, 3, KFC, 6.0, 03, 02, 2014, Monday, joseph, Food
5462, 3, KFC, 9.0, 25, 01, 2014, Saturday, joseph, Food
5463, 3, KFC, 14.0, 04, 02, 2014, Tuesday, joseph, Food
5464, 7, Subway, 6.0, 18, 01, 2014, Saturday, joseph, Food
5465, 9, Nandoos, 7.0, 19, 12, 2013, Thursday, joseph, Food
5466, 9, Nandoos, 15.0, 23, 12, 2013, Monday, joseph, Food
5467, 9, Nandoos, 6.0, 04, 01, 2014, Saturday, joseph, Food
5468, 4, Mc Donalds, 12.0, 21, 12, 2013, Saturday, joseph, Food
5469, 3, KFC, 10.0, 13, 01, 2014, Monday, joseph, Food
5470, 5, Guzman and Gomez, 14.0, 20, 12, 2013, Friday, joseph, Food
5471, 4, Mc Donalds, 11.0, 05, 01, 2014, Sunday, joseph, Food
5472, 9, Nandoos, 6.0, 06, 01, 2014, Monday, joseph, Food
5473, 4, Mc Donalds, 12.0, 12, 01, 2014, Sunday, joseph, Food
5474, 6, Fantasia, 12.0, 01, 01, 2014, Wednesday, joseph, Food
5475, 8, Kebab Factory, 6.0, 26, 12, 2013, Thursday, joseph, Food
5476, 4, Mc Donalds, 7.0, 11, 01, 2014, Saturday, joseph, Food
5477, 9, Nandoos, 12.0, 11, 01, 2014, Saturday, joseph, Food
5478, 9, Nandoos, 9.0, 29, 12, 2013, Sunday, joseph, Food
5479, 7, Subway, 10.0, 24, 12, 2013, Tuesday, joseph, Food
5480, 4, Mc Donalds, 14.0, 21, 12, 2013, Saturday, joseph, Food
5481, 5, Guzman and Gomez, 9.0, 12, 01, 2014, Sunday, joseph, Food
5482, 4, Mc Donalds, 12.0, 01, 01, 2014, Wednesday, joseph, Food
5483, 3, KFC, 10.0, 21, 12, 2013, Saturday, joseph, Food
5484, 7, Subway, 13.0, 14, 01, 2014, Tuesday, joseph, Food
5485, 9, Nandoos, 5.0, 14, 01, 2014, Tuesday, joseph, Food
5486, 9, Nandoos, 7.0, 24, 12, 2013, Tuesday, joseph, Food
5487, 3, KFC, 12.0, 13, 01, 2014, Monday, joseph, Food
5488, 8, Kebab Factory, 11.0, 05, 01, 2014, Sunday, joseph, Food
5489, 9, Nandoos, 12.0, 03, 01, 2014, Friday, joseph, Food
5490, 5, Guzman and Gomez, 11.0, 18, 01, 2014, Saturday, joseph, Food
5491, 6, Fantasia, 10.0, 22, 12, 2013, Sunday, joseph, Food
5492, 4, Mc Donalds, 9.0, 21, 12, 2013, Saturday, joseph, Food
5493, 8, Kebab Factory, 13.0, 10, 01, 2014, Friday, joseph, Food
5494, 6, Fantasia, 8.0, 04, 01, 2014, Saturday, joseph, Food
5495, 4, Mc Donalds, 10.0, 18, 01, 2014, Saturday, joseph, Food
5496, 5, Guzman and Gomez, 14.0, 03, 01, 2014, Friday, joseph, Food
5497, 4, Mc Donalds, 11.0, 04, 01, 2014, Saturday, joseph, Food
5498, 6, Fantasia, 9.0, 01, 01, 2014, Wednesday, joseph, Food
5499, 4, Mc Donalds, 8.0, 19, 12, 2013, Thursday, joseph, Food
5500, 5, Guzman and Gomez, 14.0, 31, 12, 2013, Tuesday, joseph, Food
5501, 8, Kebab Factory, 13.0, 29, 12, 2013, Sunday, joseph, Food
5502, 7, Subway, 15.0, 02, 01, 2014, Thursday, joseph, Food
5503, 6, Fantasia, 8.0, 05, 01, 2014, Sunday, joseph, Food
5504, 9, Nandoos, 10.0, 04, 01, 2014, Saturday, joseph, Food
5505, 9, Nandoos, 11.0, 19, 12, 2013, Thursday, joseph, Food
5506, 8, Kebab Factory, 14.0, 08, 01, 2014, Wednesday, joseph, Food
5507, 4, Mc Donalds, 8.0, 19, 12, 2013, Thursday, joseph, Food
5508, 8, Kebab Factory, 14.0, 05, 01, 2014, Sunday, joseph, Food
5509, 8, Kebab Factory, 12.0, 13, 01, 2014, Monday, joseph, Food
5510, 4, Mc Donalds, 9.0, 20, 12, 2013, Friday, joseph, Food
5511, 4, Mc Donalds, 8.0, 06, 01, 2014, Monday, joseph, Food
5512, 3, KFC, 9.0, 27, 12, 2013, Friday, joseph, Food
5513, 6, Fantasia, 14.0, 18, 12, 2013, Wednesday, joseph, Food
5514, 8, Kebab Factory, 13.0, 05, 01, 2014, Sunday, joseph, Food
5515, 8, Kebab Factory, 13.0, 05, 01, 2014, Sunday, joseph, Food
5516, 3, KFC, 14.0, 14, 01, 2014, Tuesday, joseph, Food
5517, 8, Kebab Factory, 7.0, 27, 12, 2013, Friday, joseph, Food
5518, 6, Fantasia, 13.0, 28, 12, 2013, Saturday, joseph, Food
5519, 4, Mc Donalds, 12.0, 22, 12, 2013, Sunday, joseph, Food
5520, 4, Mc Donalds, 14.0, 18, 12, 2013, Wednesday, joseph, Food
5521, 3, KFC, 15.0, 01, 01, 2014, Wednesday, joseph, Food
5522, 5, Guzman and Gomez, 6.0, 23, 12, 2013, Monday, joseph, Food
5523, 9, Nandoos, 15.0, 22, 12, 2013, Sunday, joseph, Food
5524, 3, KFC, 9.0, 19, 12, 2013, Thursday, joseph, Food
5525, 3, KFC, 6.0, 27, 12, 2013, Friday, joseph, Food
5526, 3, KFC, 10.0, 09, 01, 2014, Thursday, joseph, Food
5527, 5, Guzman and Gomez, 15.0, 25, 12, 2013, Wednesday, joseph, Food
5528, 9, Nandoos, 9.0, 22, 12, 2013, Sunday, joseph, Food
5529, 7, Subway, 6.0, 19, 12, 2013, Thursday, joseph, Food
5530, 8, Kebab Factory, 5.0, 05, 01, 2014, Sunday, joseph, Food
5531, 8, Kebab Factory, 15.0, 25, 12, 2013, Wednesday, joseph, Food
5532, 5, Guzman and Gomez, 8.0, 25, 12, 2013, Wednesday, joseph, Food
5533, 9, Nandoos, 10.0, 07, 01, 2014, Tuesday, joseph, Food
5534, 8, Kebab Factory, 5.0, 24, 12, 2013, Tuesday, joseph, Food
5535, 3, KFC, 8.0, 18, 01, 2014, Saturday, joseph, Food
5536, 9, Nandoos, 13.0, 05, 01, 2014, Sunday, joseph, Food
